Marco D'Altrui,,Water polo player
Marianne Florman,,Handball player
Marina Kumysh,Soviet Union,Former Soviet volleyball player who won gold at the 1988 Summer Olympics.
Eckhardt Schultz,,Rower
Kamie Ethridge,United States,Basketball player
Anja Kluge,,Rower
Antonio McKay,,Athletics (sport) competitor
Orestes Kindelán,,Baseball player
Pablo Morales,United States,American swimmer Olympic gold medalist world champion former world record-holder
Paoletta Magoni,Alps,Alpine skier
Park Joo-bong,South Korea,male badminton player from South Korea
Pascal Richard,Switzerland,Racing cyclist
Ramona Balthasar,,Rower
Alejandro Puerto,,Olympic wrestler
Alex Baumann,Czechoslovakia,Canadian swimmer
Alexei Gusarov,Soviet Union,Russian ice hockey player
Alexey Prokurorov,,Cross-country skier
Richard Saeger,United States,American swimmer Olympic gold medalist
Rob Grabert,,Volleyball player
Robert Marland,,Rower
Stuart Tinney,Australia,Australian Equestrian
Suzie Landells,,Swimmer
Svetlana Mugoša-Antić,Yugoslavia,Former Olympic handball player
Sylvie Bernier,,Diver
Tamara Tikhonova,,Cross-country skier
Tanya Dangalakova,,Swimmer
Tatyana Sidorenko,Russia,Former Soviet volleyball player who won gold at the 1988 Summer Olympics.
Tauqeer Dar,,Field hockey player
Terrence Paul,,Rower
Daniele Scarpa,,Canoe racer
Dannette Young,United States,American sprinter
Gerlinde Doberschütz,,Rower
Gigi Fernández,Puerto Rico,Tennis player
Birgit Peter,,Rower
Butch Reynolds,United States,American 400 meters sprinter Olympian and world record breaker
Valery Gopin,Soviet Union,Handball player
Valery Medvedtsev,Russia,Russian biathlete
Victor Davis,,Swimmer
Virginia Ramírez,,Field hockey player
Vladimir Artemov,Soviet Union,Gymnast
Vladimir Krylov,,Athletics (sport) competitor
Jens Weißflog,Germany,German ski jumper
Andrei Lomakin,Soviet Union,Russian ice hockey player
Andrew Cooper,,Rower
Andrew Maynard (boxer),United States,American boxer
Leri Khabelov,Georgia,Olympic wrestler
Levon Julfalakyan,Armenia,Olympic wrestler
Lillie Leatherwood,,Athletics (sport) competitor
Lou Yun,China,A retired Chinese gymnast
Frédéric Delpla,France,Fencer
Frank Tate (boxer),United States,Boxer
Matt Cetlinski,United States,All-American college swimmer international swimmer Olympic gold medalist
Matthew Ryan (equestrian),,Equestrian
Maurizio Randazzo,Italy,Fencer
Nicolae Juravschi,Soviet Union,Canoe racer
Nicolas Hénard,,Sailor
Norman Bellingham,United States,Canoe racer
Holger Behrendt,Germany,Gymnast
Hugo Herrnhof,,Short track speed skater
Igor Boldin,Soviet Union,Russian ice hockey player
Igor Chumak,,Handball player
Igor Vasilev,,Handball player
Chris Jacobs (swimmer),United States,American swimmer Olympic gold medalist former world record-holder
Sam Graddy,Puerto Rico,Athletics (sport) competitor
Sarah Josephson,,Synchronized swimmer
Adrian Moorhouse,United Kingdom,British former swimmer
Carolyn Waldo,,Synchronized swimmer
Celia Corres,,Field hockey player
Charles Jenkins Jr.,United States,American Sprinter
Wayman Tisdale,United States,Basketball player
William Tanui,,Athletics (sport) competitor
Jon Root,United States,Volleyball player
Karen Josephson,,Synchronized swimmer
Kathy Watt,Australia,Australian racing cyclist
Kim Myung-Soon,,Handball player
Irina Kirillova,Soviet Union,Former Soviet volleyball player who won gold at the 1988 Summer Olympics.
János Martinek,Hungary,Modern pentathlete
Jacqueline Börner,,Speed skater
Theresa Zabell,Spain,Spanish yacht racer
Thomas Schroll,,Bobsledder
Thomas Stangassinger,Alps,Alpine skier
Grigory Kiriyenko,Russia,Fencer
Yuri Savichev,United States,Russian footballer
Zeng Guoqiang,China,Chinese weightlifter
Zhou Jihong,,Chnese diver
Zoran Mikulić,,Handball player
Zsolt Borkai,,Gymnast
Gela Ketashvili,Georgia,footballer
Patricia Guerra,,Sailor
Diego Perren,,Curler
Dieter Baumann,Germany,German distance runner
Dmitri Mironov,Soviet Union,Russian ice hockey player
Donna Weinbrecht,,Freestyle skier
Rogelio Marcelo,Cuba,Boxer
Michael Knauth,,Olympic medalist
Michael Rascher,,Rower
Michelle Finn-Burrell,,Athletics (sport) competitor
Mikhail Shtalenkov,Soviet Union,Ice hockey player
Valentina Ogienko,Russia,Volleyball player
Stefka Kostadinova,Bulgaria,Bulgarian high jumper
Steve Yzerman,Canada,Canadian ice hockey player
Laura Kraut,,Equestrian
María Urrutia,Colombia,Weightlifter and politician
Marcia Gudereit,Canada,Curler
Marina Kiehl,Alps,Alpine skier
Marina Shmonina,Soviet Union,Soviet sprinter
Mario Lemieux,Canada,Canadian ice hockey centre Pittsburgh Penguins owner
Mario Von Appen,Germany,Canoe racer
Mark Woodforde,Australia,Australian tennis player
Jan-Ove Waldner,Sweden,Table tennis player
Ed Belfour,Canada,Ice hockey player
Eldece Clarke-Lewis,,Athletics (sport) competitor
Elena Chebukina,Kazakhstan,Volleyball player
Juan Carlos Lemus,Cuba,Boxer
Juan Curuchet,Argentina,Argentine racing cyclist
Juan Padilla (second baseman),Cuba,Olympic baseball player
Julianne McNamara,,Gymnast
Antonio Scull,,Baseball player
Anvar Ibragimov,Russia,Fencer
Arminas Narbekovas,Lithuania,footballer
Arnd Schmitt,Germany,Fencer
Olaf Hampel,Germany,Bobsledder
Omar Ajete,,Former baseball player
Orlando Hernández,Cuba,Cuban professional baseball player pitcher
Park Si-Hun,South Korea,Boxer
Pat Spurgin,,Sport shooter
Reggie Miller,United States,Basketball player
Rica Reinisch,Germany,Swimmer
Peter Wylde,United States,Equestrian
Poul-Erik Høyer Larsen,,Badminton player
Aleksandr Chernykh,Soviet Union,Russian ice hockey player
Alexander Popov (biathlete),Belarus,Belarusian biathlete
Sung Kyung-Hwa,,Handball player
Svetlana Nageykina,,Cross-country skier
Debbie Watson (water polo),,Water polo player
Nadine Capellmann,,Equestrian
Borislav Gidikov,,Weightlifter
Viktor Tregubov,,Weightlifter
Voula Patoulidou,Greece,Greek athlete
Jesper Seier,,Sailor
András Sike,,Olympic wrestler
Andrea Lloyd-Curry,,Basketball player
Andreas Keller,,Field hockey player
Andreas Zülow,Germany,German boxer
Andrew Crosby,,Rower
Andrew Valmon,,Athletics (sport) competitor
Andrzej Wroński,Poland,Polish sport wrestler
Lennox Lewis,England,Boxer
Leslie Law,United Kingdom,Equestrian
Li Yuwei,,Sport shooter
Francis Moreau,France,French racing cyclist
Mary Harvey,United States,Association football player
Matthias Mellinghaus,,Rower
Mercedes Calderón,,Volleyball player
Nikolai Borschevsky,Soviet Union,Ice hockey player
Hippolyt Kempf,Switzerland,Swiss Nordic combined skier
Igor Malkov,,Speed skater
Igor Milanović,Yugoslavia,Water polo player
Chen Longcan,China,Table tennis player
Christian Schenk,,Athletics (sport) competitor
Scottie Pippen,Germany,Basketball player
Carin Jennings-Gabarra,United States,Association football player
Charles Berglund,Sweden,Ice hockey player
Daina Gudzinevičiūtė,,Sport shooter
John Smith (wrestler),,Olympic wrestler
Jordi Sans,Spain,Water polo player
Katarina Witt,Germany,German figure skater
Kathleen Nord,Germany,Swimmer
Kenny Harrison,United States,Athletics (sport) competitor
Kerstin Förster,,Rower
Kevin Jackson,United States,Olympic wrestler
Khristo Markov,Bulgaria,Bulgarian triple jumper
Kiko Sánchez,,Sailor
Kim Kyung-Soon,,Handball player
Kim Small,,Olympic medalist
Ingo Spelly,Germany,Canoe racer
Ioana Olteanu,,Rower
Elisabeth Micheler-Jones,Germany,Canoe racer
Ellen van Langen,Netherlands,Dutch middle distance runner
Erika Mészáros,,Canoe racer
Erling Jevne,,Cross-country skier
Thérèse Brisson,Canada,Ice hockey player
Tiffany Cohen,United States,American swimmer Olympic gold medalist
Tim Hardaway,United States,Basketball player
Lyubov Yegorova,Russia,Russian cross-country skier
Håkan Algotsson,Sweden,Swedish ice hockey player
Yelena Nikolayeva,,Athletics (sport) competitor
Fredrik Stillman,Sweden,Retired ice hockey defenseman currently general manager
Gail Devers,,Athletics (sport) competitor sprinter hurdler
Georg Hackl,Germany,Luger
Patrice Lhotellier,France,Fencer
Pauline Davis-Thompson,,Athletics (sport) competitor
Perica Bukić,,Water polo player
Rochelle Stevens,,Athletics (sport) competitor
Roman Hagara,,Sailor
Sándor Hódosi,,Canoe racer
Michael Forgeron,,Rower
Michael Hilgers,,Field hockey player
Michela Figini,Switzerland,Alpine skier
Michelle Akers,United States,American college soccer player international soccer player World Cup champion
Michelle Hager,,Olympic medalist
Mihaela Stănuleţ,Romania,Gymnast
Valeri Kamensky,Soviet Union,Ice hockey player
Valeri Liukin,Soviet Union,Gymnast
Kristin Otto,Germany,Swimmer
Kristina Mundt,,Rower
Lee Han-Sup,,Archer
María Carmen Barea,,Field hockey player
Margherita Zalaffi,Italy,Fencer
Jan Železný,Czechoslovakia,Czech javelin thrower
Dubravko Šimenc,,Water polo player
Duff Gibson,Canada,skeleton racer
Joe Nieuwendyk,Canada,Canadian ice hockey player
Joel Thomas (swimmer),United States,American swimmer Olympic gold medalist
Jyrki Järvi,Finland,Olympic sailor
Beate Schramm,,Rower
Anke Nothnagel,Germany,Olympic canoeist
Randy Barnes,,Athletics (sport) competitor
Petr Svoboda,Czechoslovakia,Ice hockey player
Petra Rossner,Germany,German racing cyclist
Petra van Staveren,Netherlands,Swimmer
Alberto Tomba,Mali,Alpine skier
Alexander Szelig,Germany,Bobsledder
Alfonso Menéndez,,Archer
Tatyana Ledovskaya,,Athletics (sport) competitor
Daniel Plaza,Spain,Athletics (sport) competitor
Danielle Goyette,Canada,Canadian ice hockey player
Bruno Gudelj,,Handball player
Valery Goborov,Soviet Union,Basketball player
Viatcheslav Ekimov,Russia,Russian racing cyclist
Vitali Prokhorov,Soviet Union,Ice hockey player
Vitaliy Savin,Kazakhstan,Kazakhstani sprinter
Vladimir Tatarchuk,Russia,Russian footballer
Jean-Luc Crétier,Alps,Alpine skier
Jearl Miles Clark,,Athletics (sport) competitor sprinter 400 metres runner
Jens Steinigen,Germany,German biathlete
Jeroen Duyster,,Rower
Jessica Monroe,,Rower
Andreas Dibowski,Germany,Equestrian
Andreas Schönbächler,,Freestyle skier
Andrey Abduvaliyev,,Athletics (sport) competitor
Lee Ki-Soon,,Handball player
Lisa Brown-Miller,United States,Ice hockey player
Lori-Ann Muenzer,Canada,Canadian racing cyclist
Meldrick Taylor,United States,Boxer
Nenad Kljaić,Croatia,Croatian handball player
Niels Henriksen,,Rower
Nikolay Gulyayev,,Speed skater
Hwang Hye-young,,female badminton player from South Korea
Igor Sklyarov,Soviet Union,Russian footballer
Inessa Kravets,Ukraine,Soviet and Ukrainian triple and long jumper
Christian Due-Boje,Sweden,Swedish ice hockey player
Scott Fortune,United States,Former volleyball player
Agostino Abbagnale,Italy,Rower
Catherine Fleury-Vachon,,Judoka
Cristina Elena Grigoraş,Romania,Gymnast
Jonathan Edwards (athlete),England,British triple jumper
Karsten Brannasch,,Bobsledder
Kennedy McKinney,,Boxer
Kerrin Lee-Gartner,United States,Alpine skier
Kevin Martin (curler),Canada,Curler
Kevin Robinzine,,Athletics (sport) competitor
Kevin Young (athlete),United States,American athlete hurdler
Kim Choon-Rye,,Handball player
Irina Shilova,,Sport shooter
Thomas Reineck,,Canoe racer
Thorsten Weidner,Germany,Fencer
Lourdes Gourriel,,Baseball player
Maik Bullmann,,Olympic wrestler
Maik Landsmann,Germany,German racing cyclist
Hans Dersch,United States,American swimmer Olympic gold medalist
Yuri Nesterov,Soviet Union,Handball player
Yuriy Gavrilov,,Handball player
Zoltan Kósz,,Water polo player
Patrick Ortlieb,Austria,downhill skier
Paul Ereng,,Athletics (sport) competitor
Derek Porter,,Rower
Donghua Li,China,Gymnast
Donovan Bailey,Jamaica,Canadian athlete Olympic medalist
Rogério Sampaio,,Judoka
Roger Hansson,Sweden,Swedish ice hockey player
Roger Johansson,Sweden,Swedish ice hockey player
Ron Zwerver,United States,Dutch volleyball player
Michael Carruth,United States,Boxer
Michael Gier,,Rower
Michael Johnson (sprinter),United States,retired American sprinter
Michael Marsh (athlete),United States,Athletics (sport) competitor sprinter
Michiel Bartman,,Rower
Mikhail Yakimovich,Soviet Union,Belarusian handball player
Mireya Luis,Cuba,Female volleyball player from Cuba
Toshihiko Koga,,Judoka
Tracey Belbin,Australia,Field hockey player
Uche Okechukwu,Nigeria,Nigerian footballer
Ulrich Kirchhoff,,Equestrian
Seo Hyang-Soon,,Archer
Sergei Bautin,Soviet Union,Ice hockey player
Sergei Grinkov,Russia,Pair skater
Shelly Stokes,United States,Softball player
Silke Renk,Germany,German javelin thrower
Stefan Saliger,,Olympic medalist
Stefan Tewes,,Field hockey player
Henk-Jan Held,Netherlands,Volleyball player
María Isabel Martínez,,Field hockey player
Javier Sotomayor,Cuba,Cuban high jumper
Ecaterina Szabo,Romania,Artistic gymnast
Juan Manrique,,Baseball player
Anita Wachter,Austria,Alpine skier
Anna Maiques,,Field hockey player
Antje Harvey,Germany,German biathlete
Artūras Kasputis,Soviet Union,Lithuanian racing cyclist
Oleg Kiselyov,,Handball player
Omar Linares,,Baseball player
Ramona Portwich,,Canoe racer
Rechelle Hawkes,,Field hockey player
Peter Rono,,Athletics (sport) competitor
Petr Hrdlička,,Sport shooter
Aleksandr Karelin,,Olympic wrestler
Risto Laakkonen,Finland,Ski jumper
Susanne Munk Wilbek,,Handball player
Sylvie Fréchette,Canada,Synchronized swimmer
Tamás Darnyi,Hungary,Swimmer
Tatyana Kraynova,Russia,Former Soviet volleyball player who won gold at the 1988 Summer Olympics.
Evgeni Platov,United States,Figure skater
Evgeny Davydov,Soviet Union,Russian ice hockey player
Félix Savón,Cuba,Boxer
David MacEachern,Canada,Bobsledder
Geraldine Heaney,Ireland,Former ice hockey player
Germán Mesa,,Baseball player
Giovanni Parisi,,Boxer
Mykola Milchev,,Sport shooter
Nadezhda Talanova,Russia,Russian biathlete
Naim Süleymanoğlu,Bulgaria,Weightlifter
Natalia Dorado,,Field hockey player
Bjørn Dæhlie,Norway,Cross-country skier
Boris Becker,Germany,former World No. 1 professional tennis player from Germany
Brahim Boutayeb,,Athletics (sport) competitor
Brecht Rodenburg,Netherlands,Dutch volleyball player
Bridgette Gordon,,Basketball player
Brigitte McMahon,,Triathlete
Bruny Surin,Haiti,Athletics (sport) competitor
Cécile Nowak,,Judoka
Veniamin Tayanovich,,Swimmer
Viktor Reneysky,,Canoe racer
Vyacheslav Atavin,Soviet Union,Handball player
Włodzimierz Zawadzki,Poland,Polish sport wrestler
Wang Tao (table tennis),China,Table tennis player
Jenna Johnson,United States,American swimmer Olympic gold medalist
Jens Lehmann (cyclist),Germany,Track cyclist
Leroy Burrell,United States,American sprint athlete
Lilia Izquierdo,,Volleyball player
Lim Mi-Kyung,,Handball player
Linetta Wilson,United States,Athletics (sport) competitor sprinter hurdler 400 metres runner
Lionel Plumenail,France,Fencer
Nick Green (rower),United States,Rower
Nicole Uphoff,,Equestrian
Niels van der Zwan,United States,Dutch rower
Igor Dobrovolski,United States,Footballer
Chris Kappler,United States,Equestrian
Christophe Capelle,France,Road bicycle racer
Chung So-young,,female badminton player from South Korea
Charles Austin,,Athletics (sport) competitor
Curtis Joseph,Canada,ice hockey player
Daichi Suzuki,Japan,Swimmer
Jonas Edman,,Sport shooter
Katy Steding,,Basketball player
Kerstin Köppen,,Rower
Khalid Skah,,Athletics (sport) competitor
Ki Mi-Sook,,Handball player
Kim Hyun-Mee,,Handball player
Kim Ki-hoon,,Short track speed skater
Ingrid Klimke,Germany,Equestrian
Ennio Falco,,Olympic gold skeet shooting
Eric Lamaze,Canada,Equestrian
Espen Bredesen,Norway,Norwegian ski jumper
Theoren Fleury,Canada,Canadian former ice hockey player
Tom Brands,,Olympic wrestler
Lubomir Geraskov,,Gymnast
Luiza Noskova,Russia,Russian biathlete
Magaly Carvajal,,Volleyball player
Héctor Milián,,Olympic wrestler
Hans-Peter Steinacher,Austria,Olympic sailor
Wouter van Pelt,,Field hockey player
Yang Ling,China,Chinese sport shooter
Zhang Shan,China,Chinese sport shooter
František Kučera,Czechoslovakia,Ice hockey player
Gary Payton,United States,Basketball player
Pedro Francisco García,,Water polo player
Deon Hemmings,,Athletics (sport) competitor
Dmitri Kharine,Soviet Union,Russian football goalkeeper
Rolando Arrojo,Cuba,Baseball player
Michael Stich,Germany,Tennis player
Mike Barrowman,United States,American swimmer Olympic gold medalist world champion
Mikhail Nestruyev,,Sport shooter
Torsten Gutsche,,Canoe racer
Troy Dalbey,United States,American swimmer Olympic gold medalist former world record-holder
